GarageType,GarageYrBlt,GarageFinish,GarageQual,BsmtExposure,BsmtFinType2,BsmtFinType1,BsmtCond,BsmtQual,MasVnrArea,MasVnrType,Electrical,LotConfig,LandSlope,MSZoning,Foundation,ExterCond,ExterQual,Exterior2nd,Exterior1st,RoofMatl,RoofStyle,YearRemodAdd,YearBuilt,OverallCond,OverallQual,HouseStyle,BldgType,Condition2,BsmtFinSF1,LotArea,Street,LotShape,Condition1,Neighborhood,LandContour,Utilities,SaleCondition,HeatingQC,BsmtFinSF2,TotRmsAbvGrd,YrSold,MoSold,MiscVal,PoolArea,ScreenPorch,3SsnPorch,EnclosedPorch,OpenPorchSF,WoodDeckSF,PavedDrive,GarageArea,GarageCars,Fireplaces,Functional,KitchenQual,BsmtUnfSF,KitchenAbvGr,BedroomAbvGr,HalfBath,FullBath,BsmtHalfBath,BsmtFullBath,GrLivArea,LowQualFinSF,2ndFlrSF,1stFlrSF,CentralAir,SaleType,Heating,TotalBsmtSF,MSSubClass
Detchd,1950.0,Unf,Fa,No,Unf,Rec,TA,Gd,0.0,None,SBrkr,Inside,Gtl,RM,BrkTil,TA,TA,AsbShng,AsbShng,CompShg,Gable,1950,1917,5,6,2.5Unf,1Fam,Norm,319,9600,Pave,Reg,Norm,OldTown,Lvl,AllPub,Normal,Fa,0,8,2008,4,0,0,0,0,259,0,0,P,396,2,1,Typ,TA,416,1,3,1,1,0,0,2058,0,924,1134,N,WD,OthW,735,75
Attchd,1950.0,Unf,TA,No,Rec,BLQ,TA,TA,0.0,None,SBrkr,Inside,Gtl,RL,CBlock,TA,TA,MetalSd,MetalSd,CompShg,Gable,1950,1950,7,5,1Story,1Fam,Norm,534,7200,Pave,Reg,Norm,NAmes,Lvl,AllPub,Normal,TA,96,6,2007,5,0,0,0,0,0,80,0,Y,276,1,0,Typ,TA,246,1,3,0,1,0,0,988,0,0,988,Y,WD,GasA,876,20
Attchd,1968.0,Fin,TA,No,Unf,ALQ,TA,TA,0.0,None,SBrkr,Corner,Gtl,RL,CBlock,TA,Gd,BrkFace,BrkFace,CompShg,Hip,1968,1968,5,7,1Story,1Fam,Norm,1065,11160,Pave,Reg,Norm,NAmes,Lvl,AllPub,Normal,Ex,0,8,2010,4,0,0,0,0,0,0,0,Y,522,2,2,Typ,Ex,1045,1,3,1,2,0,1,2110,0,0,2110,Y,WD,GasA,2110,20
Attchd,2003.0,RFn,TA,No,Unf,Unf,TA,Gd,163.0,Stone,SBrkr,Corner,Gtl,RL,PConc,TA,Gd,Wd Shng,VinylSd,CompShg,Gable,2003,2003,5,7,1Story,TwnhsE,Norm,0,3136,Pave,IR1,Norm,NridgHt,Lvl,AllPub,Normal,Ex,0,6,2006,3,0,0,0,0,0,36,148,Y,478,2,1,Typ,Gd,1405,1,2,0,2,0,0,1405,0,0,1405,Y,WD,GasA,1405,120
Attchd,1968.0,RFn,TA,No,Unf,BLQ,TA,TA,0.0,None,SBrkr,Inside,Gtl,RL,CBlock,TA,TA,HdBoard,HdBoard,CompShg,Gable,1968,1968,6,5,1Story,1Fam,Norm,510,9858,Pave,Reg,Norm,Mitchel,Lvl,AllPub,Normal,TA,0,5,2009,11,600,0,0,0,0,0,33,Y,288,1,0,Typ,TA,354,1,3,0,1,0,1,874,0,0,874,Y,WD,GasA,864,20
Attchd,1974.0,RFn,TA,Gd,ALQ,LwQ,TA,TA,0.0,None,SBrkr,Inside,Gtl,RL,CBlock,TA,Gd,Wd Sdng,Wd Sdng,CompShg,Gable,2003,1974,7,7,2Story,1Fam,Norm,125,17542,Pave,IR1,Norm,Veenker,Lvl,AllPub,Normal,TA,1031,9,2007,7,0,0,0,0,0,47,220,Y,518,2,2,Typ,Gd,36,1,3,1,2,0,1,2167,0,651,1516,Y,WD,GasA,1192,60
BuiltIn,2003.0,Fin,TA,No,Unf,Unf,TA,Gd,92.0,Stone,SBrkr,Inside,Gtl,RL,PConc,TA,Gd,VinylSd,VinylSd,CompShg,Gable,2004,2003,5,7,2Story,1Fam,Norm,0,6931,Pave,Reg,Norm,Edwards,Lvl,AllPub,Normal,Ex,0,7,2008,7,0,0,0,0,0,128,178,Y,397,2,1,Typ,Gd,746,1,3,1,2,0,0,1656,0,896,760,Y,WD,GasA,746,60
Detchd,1978.0,Unf,TA,No,Unf,LwQ,Fa,TA,0.0,None,FuseA,Inside,Gtl,RM,BrkTil,TA,TA,Wd Sdng,Wd Sdng,CompShg,Gable,1950,1931,6,6,1.5Fin,1Fam,Norm,425,6240,Pave,Reg,Norm,BrkSide,Lvl,AllPub,Normal,TA,0,6,2007,11,0,0,120,0,0,0,0,Y,560,1,1,Typ,TA,459,1,3,0,1,0,0,1367,0,408,959,Y,WD,GasA,884,50
Attchd,1994.0,Fin,TA,Gd,Unf,GLQ,TA,Gd,554.0,BrkFace,SBrkr,Corner,Gtl,RL,PConc,TA,Gd,HdBoard,HdBoard,CompShg,Hip,1994,1994,5,8,1Story,1Fam,Norm,1314,14303,Pave,IR1,Norm,NoRidge,Lvl,AllPub,Normal,Ex,0,7,2008,8,0,0,0,0,0,36,262,Y,691,2,1,Typ,Gd,672,1,2,0,2,0,1,1987,0,0,1987,Y,WD,GasA,1986,20
,,,,No,Unf,Unf,TA,Fa,0.0,None,SBrkr,Corner,Gtl,RL,PConc,TA,TA,Wd Sdng,Wd Sdng,CompShg,Gable,1950,1922,8,5,1Story,1Fam,Norm,0,4060,Pave,Reg,Feedr,Edwards,Lvl,AllPub,Normal,Ex,0,4,2009,7,0,0,0,0,0,96,0,Y,0,0,0,Typ,TA,864,1,2,0,1,0,0,864,0,0,864,Y,WD,GasA,864,30
Attchd,2005.0,Fin,TA,Gd,Unf,GLQ,TA,Gd,182.0,Stone,SBrkr,Inside,Gtl,RL,PConc,TA,Gd,VinylSd,VinylSd,CompShg,Gable,2005,2005,5,7,SLvl,1Fam,Norm,655,9587,Pave,IR1,Norm,Gilbert,Lvl,AllPub,Normal,Ex,0,5,2008,7,0,0,0,0,0,0,212,Y,400,2,0,Typ,Gd,201,1,2,0,2,0,1,1166,0,0,1166,Y,WD,GasA,856,80
Attchd,1969.0,Unf,TA,No,LwQ,ALQ,TA,Gd,0.0,None,SBrkr,FR2,Gtl,RL,CBlock,TA,TA,HdBoard,HdBoard,CompShg,Gable,1969,1969,8,6,1Story,1Fam,Norm,602,9750,Pave,Reg,Norm,NAmes,Lvl,AllPub,Normal,Gd,438,6,2008,7,0,0,80,0,0,0,180,Y,460,2,0,Typ,TA,14,1,3,1,1,0,1,1054,0,0,1054,Y,WD,GasA,1054,20
BuiltIn,1999.0,Fin,TA,No,Unf,Unf,TA,Gd,0.0,None,SBrkr,CulDSac,Gtl,RL,PConc,TA,TA,VinylSd,VinylSd,CompShg,Gable,1999,1999,5,6,2Story,1Fam,Norm,0,24682,Pave,IR3,RRAn,Gilbert,Lvl,AllPub,Normal,Ex,0,7,2009,6,0,0,0,0,0,103,0,Y,502,2,1,Typ,TA,841,1,3,1,2,0,0,1675,0,783,892,Y,WD,GasA,841,60
Attchd,1956.0,Unf,TA,No,Unf,Rec,TA,TA,0.0,None,SBrkr,Inside,Gtl,RL,CBlock,TA,TA,MetalSd,MetalSd,CompShg,Hip,1956,1956,6,5,1Story,1Fam,Norm,504,9600,Pave,Reg,Norm,NAmes,Lvl,AllPub,Normal,Gd,0,5,2009,6,0,0,0,0,0,0,0,Y,338,1,0,Typ,TA,546,1,2,0,1,0,0,1050,0,0,1050,Y,WD,GasA,1050,20
Attchd,1957.0,Unf,TA,Av,Unf,Unf,TA,TA,0.0,None,FuseA,Inside,Gtl,RL,CBlock,TA,TA,Wd Sdng,Wd Sdng,CompShg,Gable,1989,1957,5,4,1.5Fin,1Fam,Norm,0,11250,Pave,Reg,Norm,ClearCr,Lvl,AllPub,Normal,Ex,0,8,2009,11,0,0,0,0,0,0,120,Y,304,1,2,Min2,TA,1104,1,5,0,1,0,1,1788,0,684,1104,Y,WD,GasA,1104,50
Detchd,1940.0,Unf,TA,No,Unf,Unf,TA,TA,0.0,None,FuseA,Inside,Gtl,RL,PConc,TA,TA,Wd Sdng,Wd Sdng,CompShg,Gambrel,1950,1919,6,6,2Story,1Fam,Norm,0,13515,Pave,Reg,Norm,BrkSide,Lvl,AllPub,Normal,Ex,0,8,2007,7,0,0,0,0,126,0,0,N,520,2,1,Typ,TA,764,1,3,0,1,0,0,1824,0,764,1060,Y,WD,GasA,764,70
Attchd,1998.0,Fin,TA,No,Unf,GLQ,TA,Gd,0.0,None,SBrkr,Inside,Gtl,RH,PConc,TA,Gd,MetalSd,MetalSd,CompShg,Gable,1999,1998,5,6,1Story,TwnhsE,Norm,266,4060,Pave,Reg,Norm,NAmes,Lvl,AllPub,Abnorml,Ex,0,5,2008,8,0,0,0,0,0,68,144,Y,511,2,0,Typ,Gd,1139,1,2,0,2,0,1,1337,0,0,1337,Y,COD,GasA,1405,120
Detchd,1999.0,Unf,TA,No,Unf,GLQ,TA,Gd,218.0,BrkFace,SBrkr,FR3,Gtl,FV,PConc,TA,Gd,MetalSd,MetalSd,CompShg,Hip,1999,1999,5,7,2Story,TwnhsE,Norm,450,3735,Pave,Reg,Norm,Somerst,Lvl,AllPub,Normal,Ex,0,6,2006,3,0,0,0,0,0,34,0,Y,506,2,0,Typ,Gd,241,1,3,1,2,0,1,1452,0,739,713,Y,WD,GasA,691,160
Detchd,1960.0,Unf,TA,No,Unf,Unf,TA,TA,0.0,None,FuseF,Inside,Gtl,RM,CBlock,TA,Fa,Wd Sdng,Wd Sdng,CompShg,Hip,1950,1910,4,7,2.5Unf,2fmCon,Norm,0,10120,Pave,IR1,Feedr,OldTown,Bnk,AllPub,Normal,TA,0,9,2007,1,0,0,0,0,264,0,0,N,308,1,1,Typ,TA,925,2,4,1,1,0,0,1889,0,925,964,N,WD,GasA,925,190
Attchd,2009.0,Fin,TA,Gd,Unf,Unf,TA,Ex,0.0,None,SBrkr,Inside,Gtl,RL,PConc,TA,Ex,CmentBd,Stucco,CompShg,Hip,2009,2008,5,9,1Story,1Fam,Norm,0,13214,Pave,IR1,Norm,Timber,HLS,AllPub,Normal,Ex,0,10,2010,5,0,0,0,0,0,76,144,Y,746,3,1,Typ,Ex,2002,1,3,0,2,0,0,2018,0,0,2018,Y,WD,GasA,2002,20
BuiltIn,1982.0,Unf,TA,Mn,Unf,Rec,TA,TA,632.0,BrkFace,SBrkr,Inside,Mod,RL,CBlock,Gd,TA,Stucco,Stucco,CompShg,Gable,1997,1935,9,8,1.5Fin,1Fam,Norm,192,14100,Pave,IR1,Norm,Crawfor,Lvl,AllPub,Normal,Ex,0,11,2008,5,0,0,0,0,0,12,314,Y,1014,3,2,Typ,Gd,536,1,4,1,3,0,0,3447,0,1479,1968,Y,WD,GasA,728,50
Attchd,1958.0,Unf,TA,No,Unf,BLQ,TA,TA,180.0,BrkFace,FuseA,Inside,Gtl,RL,CBlock,TA,TA,MetalSd,MetalSd,CompShg,Gable,1958,1958,5,5,1.5Fin,1Fam,Norm,460,11344,Pave,Reg,Feedr,NAmes,Lvl,AllPub,Normal,TA,0,7,2007,7,0,0,0,0,0,0,0,Y,315,1,0,Typ,TA,414,1,3,1,1,0,0,1524,0,650,874,Y,WD,GasW,874,50
Attchd,1979.0,Fin,TA,Gd,Unf,GLQ,TA,Gd,0.0,None,SBrkr,Inside,Sev,RL,PConc,TA,Gd,Plywood,Plywood,WdShake,Shed,1979,1979,6,7,1Story,1Fam,Norm,1258,23595,Pave,Reg,Norm,ClearCr,Low,AllPub,Normal,TA,0,4,2010,4,0,0,0,0,0,0,268,Y,586,2,1,Typ,Gd,74,1,0,1,0,0,2,1524,0,192,1332,Y,WD,GasA,1332,40
Attchd,1968.0,RFn,TA,No,Unf,Unf,TA,TA,0.0,None,SBrkr,Inside,Gtl,RL,CBlock,TA,TA,BrkFace,BrkFace,CompShg,Hip,1968,1968,7,6,1Story,1Fam,Norm,0,9156,Pave,IR1,PosN,NWAmes,Lvl,AllPub,Normal,Gd,0,7,2009,8,0,0,0,0,0,0,0,Y,462,2,1,Typ,Gd,1489,1,3,0,2,0,0,1489,0,0,1489,Y,WD,GasA,1489,20
Attchd,1965.0,Unf,TA,No,LwQ,BLQ,TA,TA,114.0,BrkFace,SBrkr,CulDSac,Gtl,RL,CBlock,TA,TA,Plywood,HdBoard,CompShg,Hip,1965,1965,6,5,1Story,1Fam,Norm,560,13526,Pave,IR1,Norm,Sawyer,Lvl,AllPub,Normal,TA,375,5,2006,11,0,0,0,0,0,0,180,Y,288,1,0,Typ,TA,0,1,3,0,1,0,1,935,0,0,935,Y,WD,GasA,935,20
Basment,1959.0,RFn,TA,Av,Unf,ALQ,TA,TA,84.0,BrkFace,SBrkr,Corner,Gtl,RL,CBlock,TA,TA,Plywood,Plywood,CompShg,Gable,2006,1959,7,6,SLvl,1Fam,Norm,719,11512,Pave,IR1,Norm,Edwards,Lvl,AllPub,Normal,Gd,0,5,2008,5,0,0,163,0,0,0,0,Y,312,1,1,Typ,Ex,300,1,2,0,1,0,1,1357,0,0,1357,Y,WD,GasA,1019,80
Detchd,1985.0,Unf,TA,No,Unf,Unf,TA,TA,0.0,None,SBrkr,Corner,Gtl,RL,PConc,TA,TA,Wd Shng,Wd Sdng,CompShg,Gable,2003,1910,6,5,1.5Fin,1Fam,Norm,0,5362,Pave,Reg,Norm,Crawfor,Lvl,AllPub,Normal,Ex,0,8,2007,11,0,0,0,0,81,0,242,Y,552,2,1,Typ,TA,661,1,3,0,2,0,0,1250,0,589,661,Y,WD,GasA,661,50
Detchd,1948.0,Unf,TA,No,Unf,Rec,TA,TA,567.0,Stone,FuseA,Corner,Gtl,RL,CBlock,TA,TA,AsbShng,AsbShng,Roll,Gable,1950,1948,5,5,2Story,Duplex,Norm,220,11345,Pave,Reg,Feedr,NAmes,Lvl,AllPub,Normal,Gd,0,10,2007,7,0,0,0,0,0,0,0,Y,400,2,0,Typ,TA,708,2,4,0,2,0,0,1920,0,992,928,Y,WD,GasA,928,90
Attchd,1972.0,Unf,TA,No,Unf,BLQ,Gd,TA,0.0,None,SBrkr,CulDSac,Gtl,RL,CBlock,TA,TA,Plywood,HdBoard,CompShg,Gable,1972,1972,6,6,2Story,1Fam,Norm,593,12936,Pave,IR1,Norm,NWAmes,Lvl,AllPub,Normal,TA,0,6,2009,12,0,0,0,0,0,116,294,Y,497,2,1,Typ,TA,130,1,3,1,1,1,0,1395,0,660,735,Y,WD,GasA,723,60
Attchd,1967.0,RFn,TA,Av,Unf,ALQ,TA,Gd,359.0,BrkFace,SBrkr,CulDSac,Gtl,RL,CBlock,TA,TA,HdBoard,HdBoard,CompShg,Gable,1976,1967,5,6,SLvl,1Fam,Norm,528,17871,Pave,IR1,Norm,NWAmes,Lvl,AllPub,Normal,Fa,0,7,2009,6,0,0,0,0,0,0,0,Y,480,2,1,Typ,TA,1152,1,3,1,1,0,1,1724,0,0,1724,Y,WD,GasA,1680,80
Attchd,2002.0,RFn,TA,No,Unf,GLQ,TA,Gd,,,SBrkr,Inside,Gtl,RL,PConc,TA,Gd,VinylSd,VinylSd,CompShg,Gable,2002,2002,5,8,2Story,1Fam,Norm,804,9473,Pave,Reg,Norm,CollgCr,Lvl,AllPub,Normal,Ex,0,7,2008,3,0,0,0,0,0,211,0,Y,577,2,1,Typ,Gd,324,1,3,1,2,0,1,2031,0,903,1128,Y,WD,GasA,1128,60
Detchd,1980.0,RFn,TA,No,Unf,Unf,TA,TA,0.0,None,FuseA,Inside,Gtl,C (all),CBlock,Gd,TA,MetalSd,MetalSd,CompShg,Gable,1950,1920,4,4,1.5Fin,1Fam,Norm,0,7500,Pave,Reg,Norm,IDOTRR,Lvl,AllPub,Abnorml,TA,0,6,2010,4,0,0,0,0,164,0,30,Y,528,2,0,Typ,TA,698,1,2,0,1,0,0,1128,0,430,698,Y,COD,GasA,698,50
Attchd,2002.0,RFn,TA,No,Unf,GLQ,TA,Gd,110.0,BrkFace,SBrkr,Inside,Gtl,RL,PConc,TA,Gd,VinylSd,VinylSd,CompShg,Gable,2002,2002,5,7,1Story,1Fam,Norm,788,9808,Pave,IR1,Norm,CollgCr,Lvl,AllPub,Normal,Ex,0,6,2009,3,0,0,0,0,0,72,0,Y,544,2,0,Typ,Gd,785,1,3,0,2,0,1,1573,0,0,1573,Y,WD,GasA,1573,20
Attchd,1990.0,Fin,Gd,No,Unf,ALQ,TA,Gd,54.0,BrkFace,SBrkr,CulDSac,Gtl,RL,CBlock,TA,TA,HdBoard,HdBoard,CompShg,Hip,1990,1990,5,7,1Story,1Fam,Norm,1053,8049,Pave,IR1,Norm,Timber,Lvl,AllPub,Normal,TA,0,6,2006,7,0,0,90,0,0,58,0,Y,484,2,1,Typ,TA,256,1,2,0,2,0,1,1339,0,0,1339,Y,WD,GasA,1309,20
Detchd,1977.0,Unf,TA,Mn,Rec,LwQ,TA,Gd,0.0,None,SBrkr,Inside,Gtl,RL,CBlock,TA,TA,HdBoard,HdBoard,CompShg,Gable,2008,1977,7,5,1Story,1Fam,Norm,532,8800,Pave,IR1,Norm,CollgCr,Lvl,AllPub,Normal,TA,144,5,2009,9,0,0,288,0,0,0,0,Y,484,2,0,Typ,Gd,364,1,3,0,2,0,0,1040,0,0,1040,Y,WD,GasA,1040,20
,,,,Av,Unf,Unf,TA,TA,0.0,None,SBrkr,Corner,Gtl,RL,CBlock,TA,TA,Wd Shng,MetalSd,CompShg,Mansard,1971,1971,5,6,2Story,Duplex,Norm,0,9400,Pave,Reg,Norm,Mitchel,Low,AllPub,Normal,TA,0,8,2010,4,0,0,0,0,0,0,128,Y,0,0,0,Typ,TA,912,2,4,2,2,0,0,1824,0,912,912,Y,WD,GasA,912,90
Detchd,1969.0,Unf,TA,No,Unf,Unf,TA,TA,0.0,None,SBrkr,Inside,Gtl,RL,PConc,TA,TA,Wd Shng,Wd Sdng,CompShg,Gable,1990,1919,7,6,1.5Fin,1Fam,Norm,0,9638,Pave,Reg,Feedr,SWISU,Lvl,AllPub,Normal,Ex,0,10,2010,3,0,0,116,0,42,0,272,Y,336,1,1,Min2,Gd,804,1,4,0,2,0,0,2447,0,748,1699,Y,WD,GasA,804,50
Detchd,1939.0,Unf,TA,No,Unf,Unf,TA,TA,0.0,None,FuseF,Inside,Gtl,RM,CBlock,Fa,TA,MetalSd,MetalSd,CompShg,Gable,1950,1939,6,6,1.5Fin,1Fam,Norm,0,6000,Pave,Reg,Norm,BrkSide,Lvl,AllPub,Normal,Ex,0,6,2009,5,0,0,0,0,0,0,45,Y,280,1,1,Typ,TA,780,1,4,0,1,0,0,1412,0,587,825,Y,WD,GasA,780,50
Attchd,1963.0,Unf,TA,No,Rec,ALQ,TA,TA,451.0,BrkFace,SBrkr,Inside,Gtl,RL,CBlock,TA,TA,HdBoard,HdBoard,CompShg,Hip,1963,1963,5,6,1Story,1Fam,Norm,569,9790,Pave,Reg,Feedr,NWAmes,Lvl,AllPub,Normal,TA,81,6,2010,6,0,0,0,0,0,26,0,Y,528,2,2,Typ,TA,678,1,3,1,1,0,1,1328,0,0,1328,Y,WD,GasA,1328,20
Attchd,1964.0,Unf,TA,Av,Unf,Rec,TA,TA,621.0,BrkCmn,SBrkr,Inside,Mod,RL,CBlock,Gd,TA,Wd Sdng,Wd Sdng,CompShg,Gable,1964,1964,5,5,1Story,1Fam,Norm,812,36500,Pave,IR1,Norm,ClearCr,Low,AllPub,Normal,Fa,0,7,2006,6,0,0,0,0,0,198,168,N,390,2,0,Typ,TA,812,1,4,0,2,1,0,1582,0,0,1582,Y,WD,GasA,1624,20
Attchd,2000.0,Fin,TA,No,Unf,GLQ,TA,Gd,0.0,None,SBrkr,Inside,Gtl,RL,PConc,TA,Gd,CmentBd,CemntBd,CompShg,Gable,2000,2000,5,8,1Story,TwnhsE,Norm,1158,5664,Pave,IR1,Norm,StoneBr,Lvl,AllPub,Normal,Ex,0,5,2009,10,0,0,0,0,0,59,212,Y,499,2,1,Typ,Ex,343,1,2,0,2,0,1,1659,0,0,1659,Y,WD,GasA,1501,120
BuiltIn,2006.0,Fin,TA,Mn,Unf,Unf,TA,Gd,788.0,Stone,SBrkr,Inside,Gtl,RL,PConc,TA,Gd,VinylSd,VinylSd,CompShg,Gable,2006,2006,5,8,2Story,1Fam,Norm,0,11065,Pave,IR1,Norm,NridgHt,Lvl,AllPub,Partial,Ex,0,8,2006,10,0,0,0,0,0,74,177,Y,753,3,1,Typ,Ex,1085,1,3,1,2,0,0,1970,0,850,1120,Y,New,GasA,1085,60
Attchd,1964.0,RFn,TA,Av,Unf,GLQ,TA,TA,86.0,BrkFace,SBrkr,Corner,Gtl,RL,PConc,TA,TA,HdBoard,Wd Sdng,CompShg,Hip,1964,1964,7,5,SLvl,1Fam,Norm,1014,14112,Pave,IR1,Norm,NAmes,Lvl,AllPub,Normal,TA,0,6,2010,4,0,0,0,0,0,0,227,Y,484,2,1,Typ,TA,138,1,3,0,1,0,1,1152,0,0,1152,Y,WD,GasA,1152,80
Detchd,1972.0,Unf,TA,No,Unf,ALQ,TA,TA,268.0,BrkFace,SBrkr,Inside,Gtl,RM,CBlock,TA,TA,CmentBd,CemntBd,CompShg,Gable,1972,1972,7,5,2Story,Twnhs,Norm,231,1680,Pave,Reg,Norm,BrDale,Lvl,AllPub,Normal,TA,0,6,2009,2,0,0,0,0,0,0,185,Y,264,1,0,Typ,TA,399,1,3,1,2,0,0,1302,0,672,630,Y,WD,GasA,630,160
Attchd,1985.0,RFn,TA,No,Unf,Unf,TA,TA,0.0,None,SBrkr,Corner,Gtl,RM,Stone,TA,TA,Wd Sdng,Wd Sdng,CompShg,Gable,1965,1892,4,5,2Story,1Fam,Norm,0,6600,Pave,Reg,Norm,OldTown,Lvl,AllPub,Normal,TA,0,11,2009,12,0,0,0,0,0,287,0,Y,432,1,0,Min2,TA,994,2,4,0,2,0,0,2372,0,994,1378,N,WD,GasA,994,70
Attchd,1976.0,RFn,TA,No,Unf,GLQ,TA,Gd,0.0,None,SBrkr,Inside,Gtl,RL,PConc,TA,TA,HdBoard,HdBoard,CompShg,Gable,1976,1976,5,7,2Story,1Fam,Norm,194,10140,Pave,Reg,Norm,NWAmes,Lvl,AllPub,Normal,TA,0,8,2006,3,0,0,259,0,0,28,0,Y,528,2,1,Typ,TA,638,1,4,1,2,0,0,1664,0,832,832,Y,WD,GasA,832,60
Detchd,1957.0,Unf,TA,No,Unf,Rec,TA,TA,0.0,None,SBrkr,Inside,Gtl,RL,CBlock,TA,TA,Plywood,WdShing,CompShg,Hip,1990,1955,7,5,1Story,1Fam,Norm,167,8172,Pave,Reg,Norm,Edwards,Lvl,AllPub,Normal,TA,0,5,2006,4,0,0,0,0,0,0,0,N,572,2,0,Typ,TA,697,1,2,0,1,0,1,864,0,0,864,Y,WD,GasA,864,20
Attchd,1968.0,RFn,TA,Av,Unf,BLQ,TA,TA,168.0,BrkFace,SBrkr,Inside,Gtl,RL,CBlock,TA,TA,HdBoard,HdBoard,CompShg,Hip,1968,1968,5,5,1Story,1Fam,Norm,1016,8400,Pave,Reg,Feedr,NAmes,Lvl,AllPub,Normal,Gd,0,5,2006,11,0,0,0,0,0,0,356,Y,288,1,0,Typ,TA,36,1,3,1,1,0,1,1052,0,0,1052,Y,WD,GasA,1052,20
Attchd,1963.0,RFn,TA,Mn,Unf,ALQ,TA,TA,148.0,BrkFace,SBrkr,Inside,Gtl,RL,CBlock,Gd,TA,MetalSd,MetalSd,CompShg,Hip,1963,1963,6,5,1Story,1Fam,Norm,776,8700,Pave,Reg,Norm,NAmes,Lvl,AllPub,Normal,Gd,0,6,2008,12,0,0,0,0,123,20,192,Y,525,2,0,Typ,TA,344,1,3,0,2,0,1,1128,0,0,1128,Y,WD,GasA,1120,20
Basment,2005.0,Fin,TA,Gd,Unf,GLQ,TA,Gd,82.0,BrkFace,SBrkr,Inside,Gtl,RM,PConc,TA,TA,VinylSd,VinylSd,CompShg,Gable,2006,2005,5,6,SFoyer,TwnhsE,Norm,547,3675,Pave,Reg,Norm,Edwards,Lvl,AllPub,Partial,Gd,0,5,2006,6,0,0,0,0,0,44,0,Y,525,2,0,Typ,TA,0,1,2,0,2,0,1,1072,0,0,1072,Y,New,GasA,547,180
Attchd,2008.0,Fin,TA,Gd,Unf,GLQ,TA,Ex,796.0,Stone,SBrkr,Corner,Gtl,RL,PConc,TA,Ex,Stucco,Stucco,ClyTile,Hip,2008,2008,5,10,2Story,1Fam,Norm,5644,63887,Pave,IR3,Feedr,Edwards,Bnk,AllPub,Partial,Ex,0,12,2008,1,0,480,0,0,0,292,214,Y,1418,2,3,Typ,Ex,466,1,3,1,2,0,2,5642,0,950,4692,Y,New,GasA,6110,60
Attchd,1959.0,RFn,TA,No,Rec,LwQ,TA,TA,0.0,None,SBrkr,Inside,Gtl,RL,CBlock,TA,TA,BrkFace,BrkFace,CompShg,Hip,1994,1959,7,5,1Story,1Fam,Norm,340,7500,Pave,Reg,Norm,NAmes,Lvl,AllPub,Normal,Ex,906,6,2010,5,0,0,0,0,0,0,218,Y,305,1,0,Typ,Gd,0,1,3,1,1,0,1,1246,0,0,1246,Y,WD,GasA,1246,20
Attchd,1999.0,Fin,TA,No,Unf,GLQ,TA,Gd,344.0,None,SBrkr,CulDSac,Gtl,RL,PConc,TA,Gd,VinylSd,VinylSd,CompShg,Gable,1999,1999,5,7,2Story,1Fam,Norm,694,10762,Pave,IR1,Norm,Gilbert,Lvl,AllPub,Normal,Ex,0,9,2009,5,0,0,0,0,0,0,0,Y,490,2,1,Typ,Gd,284,1,3,1,2,0,0,1983,0,978,1005,Y,WD,GasA,978,60
Attchd,1942.0,Unf,TA,No,Unf,BLQ,TA,TA,0.0,None,SBrkr,Inside,Gtl,RL,CBlock,TA,TA,Wd Sdng,Wd Sdng,CompShg,Gable,1950,1942,7,6,2Story,1Fam,Norm,547,7500,Pave,IR1,Norm,Crawfor,Bnk,AllPub,Normal,Fa,0,7,2009,11,0,0,224,0,0,0,0,P,213,1,2,Typ,Gd,224,1,3,0,1,0,0,1494,0,741,753,Y,WD,GasA,771,70
Attchd,1994.0,RFn,TA,No,Unf,GLQ,TA,Gd,391.0,BrkFace,SBrkr,Inside,Gtl,RL,PConc,TA,Gd,VinylSd,VinylSd,CompShg,Hip,1994,1994,5,8,2Story,1Fam,Norm,740,10120,Pave,Reg,Norm,NoRidge,Lvl,AllPub,Normal,Ex,0,8,2006,12,0,0,0,0,0,78,309,Y,844,3,1,Typ,Gd,425,1,4,1,2,0,1,2526,0,1323,1203,Y,WD,GasA,1165,60
Attchd,2005.0,RFn,TA,Av,Unf,Unf,TA,Gd,228.0,BrkFace,SBrkr,Inside,Gtl,RL,PConc,TA,Gd,VinylSd,VinylSd,CompShg,Gable,2005,2005,5,7,1Story,1Fam,Norm,0,8688,Pave,Reg,Norm,Somerst,Lvl,AllPub,Normal,Ex,0,7,2006,4,0,0,0,0,0,59,208,Y,834,3,0,Typ,Gd,1616,1,3,0,2,0,0,1616,0,0,1616,Y,WD,GasA,1616,20
Detchd,2004.0,Unf,TA,No,Unf,Unf,TA,Gd,117.0,Stone,SBrkr,Inside,Gtl,RM,PConc,TA,Gd,VinylSd,VinylSd,CompShg,Gable,2004,2004,5,7,2Story,TwnhsE,Norm,0,3363,Pave,Reg,Norm,Edwards,Lvl,AllPub,Normal,Ex,0,7,2006,4,0,0,0,0,0,40,0,Y,380,2,0,Maj1,Gd,976,1,3,0,2,0,0,1708,0,732,976,Y,WD,GasA,976,160
